branch,back_period_returns,forward_period_returns
rsi-2-TQQQ-<-25-1-TQQQ,41.07890818130466,19.8585536177788
rsi-2-TQQQ-<-26-1-TQQQ,41.07890818130466,28.54506305344124
rsi-2-TQQQ-<-27-1-TQQQ,41.07890818130466,28.54506305344124
rsi-2-TQQQ-<-28-1-TQQQ,41.07890818130466,28.54506305344124
rsi-2-TQQQ-<-29-1-TQQQ,41.07890818130466,28.54506305344124
rsi-13-TQQQ-<-29-1-TQQQ,40.909090909090914,5.920719320808251
rsi-14-SPXL-<-89-1-SPXL,40.85897154643741,4.781317985460835
rsi-14-SPXL-<-90-1-SPXL,40.85897154643741,4.746670753682131
rsi-14-SPXL-<-91-1-SPXL,40.85897154643741,4.969835124937336
rsi-14-SPXL-<-92-1-SPXL,40.85897154643741,5.0852417096137135
rsi-14-SPXL-<-93-1-SPXL,40.85897154643741,5.089553234266254
rsi-14-SPXL-<-94-1-SPXL,40.85897154643741,5.037619017590067
rsi-14-SPXL-<-95-1-SPXL,40.85897154643741,5.1967017234087
rsi-14-SPXL-<-96-1-SPXL,40.85897154643741,5.120837464672808
rsi-14-SPXL-<-97-1-SPXL,40.85897154643741,5.120837464672808
rsi-14-SPXL-<-98-1-SPXL,40.85897154643741,5.120837464672808
rsi-14-SPXL-<-99-1-SPXL,40.85897154643741,5.120837464672808
rsi-14-SPXL-<-88-1-SPXL,40.829320623689625,4.803724437065009
rsi-12-SPXL-<-81-1-SPXL,40.81566412361042,6.000956687546286
rsi-12-SPXL-<-82-1-SPXL,40.81566412361042,5.208956009835246
rsi-12-SPXL-<-83-1-SPXL,40.81566412361042,5.219593768875072
rsi-13-TQQQ-<-26-1-TQQQ,40.38461538461539,3.4144353769033584
rsi-13-TQQQ-<-27-1-TQQQ,40.38461538461539,4.893558551070708
rsi-13-TQQQ-<-28-1-TQQQ,40.38461538461539,4.452827588746227
rsi-6-SPXL-<-26-1-SPXL,40.14137096883427,6.3666363544938935
rsi-6-SPXL-<-27-1-SPXL,40.14137096883427,5.949181468043507
rsi-6-SPXL-<-28-1-SPXL,40.14137096883427,5.711048474578013
rsi-12-TQQQ-<-1-1-TQQQ,39.73192239858906,0.9333333333333333
rsi-12-TQQQ-<-2-1-TQQQ,39.73192239858906,0.9333333333333333
rsi-12-TQQQ-<-3-1-TQQQ,39.73192239858906,0.9333333333333333
rsi-12-TQQQ-<-4-1-TQQQ,39.73192239858906,0.9333333333333333
rsi-12-TQQQ-<-5-1-TQQQ,39.73192239858906,0.9333333333333333
rsi-12-TQQQ-<-6-1-TQQQ,39.73192239858906,0.9333333333333333
rsi-12-TQQQ-<-7-1-TQQQ,39.73192239858906,0.9333333333333333
rsi-12-TQQQ-<-8-1-TQQQ,39.73192239858906,0.9333333333333333
rsi-12-TQQQ-<-9-1-TQQQ,39.73192239858906,0.9333333333333333
rsi-12-TQQQ-<-10-1-TQQQ,39.73192239858906,0.9333333333333333
rsi-12-TQQQ-<-11-1-TQQQ,39.73192239858906,0.9644444444444445
rsi-12-TQQQ-<-12-1-TQQQ,39.73192239858906,0.9644444444444445
rsi-12-TQQQ-<-13-1-TQQQ,39.73192239858906,0.9644444444444445
rsi-12-TQQQ-<-14-1-TQQQ,39.73192239858906,1.0039772727272727
rsi-14-SPXL-<-75-1-SPXL,39.38049112118271,4.821454683965191
rsi-14-SPXL-<-86-1-SPXL,39.349245396529724,4.853753937167737
rsi-14-SPXL-<-87-1-SPXL,39.349245396529724,4.866895403151543
rsi-13-SPXL-<-76-1-SPXL,39.3472641510305,5.14206172965464
rsi-13-SPXL-<-77-1-SPXL,39.3472641510305,4.558419336627931
rsi-13-SPXL-<-89-1-SPXL,39.06737556928555,4.492718082022225
rsi-13-SPXL-<-90-1-SPXL,39.06737556928555,4.559773575783752
rsi-13-SPXL-<-91-1-SPXL,39.06737556928555,4.6186351391015865
rsi-13-SPXL-<-92-1-SPXL,39.06737556928555,4.763380006648953
rsi-13-SPXL-<-93-1-SPXL,39.06737556928555,4.81572484188685
rsi-13-SPXL-<-94-1-SPXL,39.06737556928555,4.917653415113848
rsi-13-SPXL-<-95-1-SPXL,39.06737556928555,4.917653415113848
rsi-13-SPXL-<-96-1-SPXL,39.06737556928555,4.815970786761464
rsi-13-SPXL-<-97-1-SPXL,39.06737556928555,4.815970786761464
rsi-13-SPXL-<-98-1-SPXL,39.06737556928555,4.815970786761464
rsi-13-SPXL-<-99-1-SPXL,39.06737556928555,4.815970786761464
rsi-13-SPXL-<-88-1-SPXL,39.039024788756336,4.620785574026088
rsi-4-SQQQ-<-89-1-TQQQ,38.68131868131861,2.6240203293684887
rsi-14-SPXL-<-84-1-SPXL,38.56226048859915,5.039989175080492
rsi-14-SPXL-<-85-1-SPXL,38.56226048859915,5.017750050191334
rsi-16-SPXL-<-76-1-SPXL,38.50925764969436,4.927742894795457
rsi-16-SPXL-<-77-1-SPXL,38.50925764969436,4.3741721078307
rsi-13-SPXL-<-86-1-SPXL,38.27355371446698,4.60576489587014
rsi-13-SPXL-<-87-1-SPXL,38.27355371446698,4.7483220104358645
rsi-2-SQQQ->-21-1-SPXL,38.241175409428386,3.842882095875143
rsi-2-SQQQ->-23-1-SPXL,38.11182445369393,4.1141443614663284
rsi-13-ERY-<-75-1-TQQQ,38.067626953124915,4.917310410930045
rsi-16-SPXL-<-75-1-SPXL,37.72261877599803,4.837202558873529
rsi-9-SPXL-<-29-1-SPXL,37.615257927211324,1.771692389962903
rsi-14-SPXL-<-81-1-SPXL,37.46544492413019,4.307620494178133
rsi-14-SPXL-<-82-1-SPXL,37.46544492413019,4.849730491928368
rsi-14-SPXL-<-83-1-SPXL,37.46544492413019,4.695338322709675
rsi-13-SPXL-<-75-1-SPXL,37.02540578072362,5.217917706695258
rsi-13-SPXL-<-78-1-SPXL,37.02107369178717,5.517235567962309
rsi-13-SPXL-<-79-1-SPXL,37.02107369178717,5.69490737268244
rsi-13-SPXL-<-80-1-SPXL,37.02107369178717,5.69490737268244
rsi-13-SPXL-<-84-1-SPXL,36.9397783577507,6.0344507598119765
rsi-13-SPXL-<-85-1-SPXL,36.9397783577507,5.911220311452728
rsi-18-SPXL-<-78-1-SPXL,36.92204102738044,5.199751352785852
rsi-18-SPXL-<-79-1-SPXL,36.92204102738044,4.605061684047539
rsi-18-SPXL-<-80-1-SPXL,36.92204102738044,4.39433664101565
rsi-8-ERY->-27-1-SPXL,36.814396514015996,11.953501030958856
rsi-4-SQQQ-<-91-1-TQQQ,36.74981103552526,3.178569466428729
rsi-17-SPXL-<-78-1-SPXL,36.644169776885164,6.696144485839445
rsi-17-SPXL-<-79-1-SPXL,36.644169776885164,5.364607918763491
rsi-17-SPXL-<-80-1-SPXL,36.644169776885164,5.209711454291258
rsi-9-SPXL-<-27-1-SPXL,36.62785740662203,1.5312253381297225
rsi-9-SPXL-<-28-1-SPXL,36.62785740662203,2.585548464970318
rsi-18-SPXL-<-76-1-SPXL,36.168529986005325,5.260624014106179
rsi-18-SPXL-<-77-1-SPXL,36.168529986005325,5.4222266193369215
rsi-8-SPXL-<-21-1-SPXL,36.00677285854665,1.508272783377359
rsi-8-SPXL-<-22-1-SPXL,36.00677285854665,1.6986014466019737
rsi-18-SPXL-<-75-1-SPXL,35.824562868172315,5.998357874618859
rsi-6-SPXL-<-13-1-SPXL,35.717084386641886,1.6631807493179325
rsi-6-SPXL-<-14-1-SPXL,35.717084386641886,2.077220608961525
rsi-6-SPXL-<-15-1-SPXL,35.717084386641886,1.8552326695770587
rsi-16-SPXL-<-78-1-SPXL,35.65687637000132,4.693381229875101
rsi-16-SPXL-<-79-1-SPXL,35.65687637000132,4.4718091880026725
rsi-16-SPXL-<-80-1-SPXL,35.65687637000132,4.509650741441544
rsi-6-SPXL-<-19-1-SPXL,35.29640110375602,2.5873761303041523
rsi-6-SPXL-<-20-1-SPXL,35.29640110375602,2.5873761303041523
rsi-17-SPXL-<-76-1-SPXL,35.17840298580976,6.839875738228401
rsi-17-SPXL-<-77-1-SPXL,35.17840298580976,6.5497499410634035
rsi-4-SQQQ-<-86-1-TQQQ,35.1648351648351,3.398985251739912
rsi-6-SPXL-<-16-1-SPXL,34.90533246876366,2.137638915904306
rsi-15-SPXL-<-76-1-SPXL,34.87593568422899,5.136036502603284
rsi-15-SPXL-<-77-1-SPXL,34.87593568422899,5.098149975856716
rsi-6-SPXL-<-1-1-SPXL,34.824157276975846,1.6771212505461497
rsi-6-SPXL-<-2-1-SPXL,34.824157276975846,1.6771212505461497
rsi-6-SPXL-<-3-1-SPXL,34.824157276975846,1.6771212505461497
rsi-6-SPXL-<-4-1-SPXL,34.824157276975846,1.7874581749241854
rsi-6-SPXL-<-5-1-SPXL,34.824157276975846,1.6814225204795303
rsi-6-SPXL-<-6-1-SPXL,34.824157276975846,1.4249343393894327
rsi-6-SPXL-<-7-1-SPXL,34.824157276975846,1.4249343393894327
rsi-6-SPXL-<-8-1-SPXL,34.824157276975846,1.416350397585882
rsi-6-SPXL-<-9-1-SPXL,34.824157276975846,1.3929560562316
rsi-6-SPXL-<-10-1-SPXL,34.824157276975846,1.3671605737087926
rsi-6-SPXL-<-11-1-SPXL,34.824157276975846,1.5230477957560895
rsi-6-SPXL-<-12-1-SPXL,34.824157276975846,1.7128049505626384
rsi-4-SQQQ-<-87-1-TQQQ,34.813186813186746,3.47803142038503
rsi-14-TQQQ-<-26-1-TQQQ,34.714003944773175,1.4309021068393375
rsi-14-TQQQ-<-27-1-TQQQ,34.714003944773175,1.9608004078421797
rsi-14-TQQQ-<-28-1-TQQQ,34.714003944773175,2.8720331428311314
rsi-13-SPXL-<-81-1-SPXL,34.46276698099191,5.543079792126737
rsi-13-SPXL-<-82-1-SPXL,34.46276698099191,6.104848914796789
rsi-13-SPXL-<-83-1-SPXL,34.46276698099191,5.977969780027318
rsi-15-SPXL-<-89-1-SPXL,33.90944218358195,4.876366785151999
rsi-15-SPXL-<-90-1-SPXL,33.90944218358195,4.876366785151999
rsi-13-ERY-<-76-1-TQQQ,33.83789062499993,5.444148455601237
rsi-15-TQQQ-<-28-1-TQQQ,33.474218089602694,4.852459623521395
rsi-8-SPXL-<-23-1-SPXL,33.4348605115076,1.8719583211893773
rsi-8-SPXL-<-24-1-SPXL,33.4348605115076,2.6064425814122436
rsi-8-SPXL-<-25-1-SPXL,33.4348605115076,2.383904208964181
rsi-15-SPXL-<-78-1-SPXL,33.40497785264927,5.306405900712802
rsi-15-SPXL-<-79-1-SPXL,33.40497785264927,5.122062525285515
rsi-15-SPXL-<-80-1-SPXL,33.40497785264927,5.143603053085122
rsi-5-ERX->-14-1-TQQQ,33.387921140678436,6.165579267917404
rsi-2-SQQQ->-22-1-SPXL,33.339674908034155,4.1141443614663284
rsi-15-SPXL-<-91-1-SPXL,33.28148955055267,4.979523799632526
rsi-15-SPXL-<-92-1-SPXL,33.28148955055267,4.569339751346904
rsi-15-SPXL-<-93-1-SPXL,33.28148955055267,4.691201984450606
rsi-15-SPXL-<-94-1-SPXL,33.28148955055267,4.640758952359735
rsi-15-SPXL-<-95-1-SPXL,33.28148955055267,4.640758952359735
rsi-15-SPXL-<-96-1-SPXL,33.28148955055267,4.640758952359735
rsi-15-SPXL-<-97-1-SPXL,33.28148955055267,4.640758952359735
rsi-15-SPXL-<-98-1-SPXL,33.28148955055267,4.640758952359735
rsi-15-SPXL-<-99-1-SPXL,33.28148955055267,4.640758952359735
rsi-17-SPXL-<-75-1-SPXL,33.12288649972327,6.577929074783158
rsi-12-SPXL-<-75-1-SPXL,32.953778090084555,5.4428529517390585
rsi-15-SPXL-<-75-1-SPXL,32.57202559162748,5.558433626555075
rsi-8-SPXL-<-18-1-SPXL,32.496112504838344,1.2666049649078792
rsi-8-SPXL-<-19-1-SPXL,32.496112504838344,1.4901483682354668
rsi-8-SPXL-<-20-1-SPXL,32.496112504838344,1.2772787411095745
rsi-14-TQQQ-<-29-1-TQQQ,32.234432234432234,4.199841091979239
rsi-6-SPXL-<-18-1-SPXL,32.17568271348491,2.6562712973923426
rsi-15-SPXL-<-88-1-SPXL,32.02558428449406,5.2098432470752725
rsi-16-SPXL-<-89-1-SPXL,31.869776488328913,5.095753033499338
rsi-16-SPXL-<-90-1-SPXL,31.869776488328913,5.095753033499338
rsi-9-SPXL-<-26-1-SPXL,31.71058690911568,1.8683825984616533
rsi-4-SQQQ-<-88-1-TQQQ,31.64835164835159,2.6240203293684887
rsi-8-SPXL-<-16-1-SPXL,31.63642698883732,1.2587557864663912
rsi-8-SPXL-<-13-1-SPXL,31.607646801027837,1.2243663708663943
rsi-15-SPXL-<-86-1-SPXL,31.397631651464774,5.212625502177988
rsi-15-SPXL-<-87-1-SPXL,31.397631651464774,5.267799917522927
rsi-20-SPXL-<-75-1-SPXL,31.393088280968836,3.295613223965377
rsi-16-SPXL-<-91-1-SPXL,31.27959544224874,4.943270913109771
rsi-16-SPXL-<-92-1-SPXL,31.27959544224874,4.9074501093915845
rsi-16-SPXL-<-93-1-SPXL,31.27959544224874,4.453658050699717
rsi-16-SPXL-<-94-1-SPXL,31.27959544224874,4.519153022033535
rsi-16-SPXL-<-95-1-SPXL,31.27959544224874,4.519153022033535
rsi-16-SPXL-<-96-1-SPXL,31.27959544224874,4.473039215686258
rsi-16-SPXL-<-97-1-SPXL,31.27959544224874,4.473039215686258
rsi-16-SPXL-<-98-1-SPXL,31.27959544224874,4.473039215686258
rsi-16-SPXL-<-99-1-SPXL,31.27959544224874,4.473039215686258
rsi-15-TQQQ-<-29-1-TQQQ,31.083202511773926,4.685802753166103
rsi-5-ERY-<-75-1-TQQQ,31.081119316413368,2.681756356352917
rsi-5-ERY-<-76-1-TQQQ,31.081119316413368,3.0379988116398207
rsi-5-ERY-<-77-1-TQQQ,31.081119316413368,3.2153123184532824
rsi-5-ERY-<-78-1-TQQQ,31.081119316413368,3.2796185648223464
rsi-19-SPXL-<-75-1-SPXL,31.040666983705226,4.484749414866733
rsi-7-ERX->-11-1-TQQQ,31.020220588235226,10.257418298173901
rsi-8-ERY->-23-1-SPXL,30.957009036869046,13.484350847187198
rsi-8-SPXL-<-17-1-SPXL,30.94867857603651,1.3002772447005253
rsi-15-SPXL-<-84-1-SPXL,30.769679018435482,5.365564217848396
rsi-15-SPXL-<-85-1-SPXL,30.769679018435482,5.308301335552816
rsi-8-ERX-<-78-1-SPXL,30.76720576181438,9.15524381518387
rsi-8-SPXL-<-1-1-SPXL,30.713693154130077,1.0196078431372548
rsi-8-SPXL-<-2-1-SPXL,30.713693154130077,1.0196078431372548
rsi-8-SPXL-<-3-1-SPXL,30.713693154130077,1.0196078431372548
rsi-8-SPXL-<-4-1-SPXL,30.713693154130077,1.1419607843137256
rsi-8-SPXL-<-5-1-SPXL,30.713693154130077,1.1419607843137256
rsi-8-SPXL-<-6-1-SPXL,30.713693154130077,0.9677633765370555
rsi-8-SPXL-<-7-1-SPXL,30.713693154130077,1.0896298758046847
rsi-8-SPXL-<-8-1-SPXL,30.713693154130077,1.1037809131527974
rsi-8-SPXL-<-9-1-SPXL,30.713693154130077,1.0873065711654422
rsi-6-SPXL-<-17-1-SPXL,30.6435073461761,2.727421421429637
rsi-14-TQQQ-<-76-1-TQQQ,30.553334615095967,11.637701233329494
rsi-14-TQQQ-<-77-1-TQQQ,30.553334615095967,10.404578723688765
rsi-14-TQQQ-<-78-1-TQQQ,30.553334615095967,11.107359495389538
rsi-14-TQQQ-<-79-1-TQQQ,30.553334615095967,11.448505780857255
rsi-14-TQQQ-<-80-1-TQQQ,30.553334615095967,11.448505780857255
rsi-14-TQQQ-<-81-1-TQQQ,30.553334615095967,9.891509560813473
rsi-14-TQQQ-<-82-1-TQQQ,30.553334615095967,9.533294632424164
rsi-14-TQQQ-<-83-1-TQQQ,30.553334615095967,9.359962002743726
rsi-14-TQQQ-<-84-1-TQQQ,30.553334615095967,9.278022941440245
rsi-14-TQQQ-<-85-1-TQQQ,30.553334615095967,9.051619785984771
rsi-14-TQQQ-<-86-1-TQQQ,30.553334615095967,9.080260094162382
rsi-14-TQQQ-<-87-1-TQQQ,30.553334615095967,8.959189959573548
rsi-14-TQQQ-<-88-1-TQQQ,30.553334615095967,8.482874561651698
rsi-14-TQQQ-<-89-1-TQQQ,30.553334615095967,7.89104610386205
rsi-14-TQQQ-<-90-1-TQQQ,30.553334615095967,8.183307070671754
rsi-14-TQQQ-<-91-1-TQQQ,30.553334615095967,8.498049650312973
rsi-14-TQQQ-<-92-1-TQQQ,30.553334615095967,8.365267624526831
rsi-14-TQQQ-<-93-1-TQQQ,30.553334615095967,7.278763138138097
rsi-14-TQQQ-<-94-1-TQQQ,30.553334615095967,7.181712962962923
rsi-14-TQQQ-<-95-1-TQQQ,30.553334615095967,7.181712962962923
rsi-14-TQQQ-<-96-1-TQQQ,30.553334615095967,7.181712962962923
rsi-14-TQQQ-<-97-1-TQQQ,30.553334615095967,7.181712962962923
rsi-14-TQQQ-<-98-1-TQQQ,30.553334615095967,7.181712962962923
rsi-14-TQQQ-<-99-1-TQQQ,30.553334615095967,7.181712962962923
rsi-6-SPXL-<-23-1-SPXL,30.416685490794023,2.7616384655983732
rsi-6-SPXL-<-24-1-SPXL,30.416685490794023,3.186786050388777
rsi-6-SPXL-<-25-1-SPXL,30.416685490794023,3.501128892093791
rsi-14-TQQQ-<-75-1-TQQQ,30.397450254814867,12.931759735483118
rsi-3-SQQQ->-27-1-SPXL,30.25461502917761,6.859995366832464
rsi-3-SQQQ->-26-1-SPXL,30.24119834845512,6.607438323476445
rsi-3-SQQQ-<-99-1-TQQQ,30.23975454744679,1.5966059151242378
rsi-4-SQQQ-<-97-1-TQQQ,30.15384615384608,4.627239466482441
rsi-4-SQQQ-<-98-1-TQQQ,30.15384615384608,5.012842755355979
rsi-4-SQQQ-<-99-1-TQQQ,30.15384615384608,4.344463721308517
rsi-18-SPXL-<-81-1-SPXL,30.12487324505868,4.319513781600342
rsi-18-SPXL-<-82-1-SPXL,30.12487324505868,4.307256836762726
rsi-18-SPXL-<-83-1-SPXL,30.12487324505868,4.532949393115723
rsi-16-SPXL-<-88-1-SPXL,30.099233350088404,5.368421369353266
rsi-14-TQQQ-<-23-1-TQQQ,30.085470085470085,1.0509215106916256
rsi-14-TQQQ-<-24-1-TQQQ,30.085470085470085,1.5066974734418404
rsi-14-TQQQ-<-25-1-TQQQ,30.085470085470085,1.4005920175656543
rsi-15-SPXL-<-81-1-SPXL,30.041587759541027,5.2304265971951045
rsi-15-SPXL-<-82-1-SPXL,30.041587759541027,5.965103704376236
rsi-15-SPXL-<-83-1-SPXL,30.041587759541027,5.271486994565049
rsi-8-ERY->-21-1-SPXL,29.988205228011584,13.760105201414763
rsi-18-SPXL-<-91-1-SPXL,29.91570431384771,4.529197080291953
rsi-17-SPXL-<-81-1-SPXL,29.832924395366465,4.802019269449019
rsi-17-SPXL-<-82-1-SPXL,29.832924395366465,4.979237843106215
rsi-17-SPXL-<-83-1-SPXL,29.832924395366465,5.628532503240338
rsi-8-SPXL-<-12-1-SPXL,29.798454896591892,1.1924263785829232
rsi-8-ERY->-22-1-SPXL,29.718728675394292,13.182575145241607
rsi-5-ERY-<-85-1-TQQQ,29.6781521250475,3.343263607634097
rsi-7-SQQQ->-29-1-SPXL,29.64918194250542,3.1913214435210553
rsi-2-ERY->-81-1-SPXL,29.591729515344742,1.3346552745411817
rsi-16-SPXL-<-84-1-SPXL,29.534166391075473,5.338805523272697
rsi-16-SPXL-<-85-1-SPXL,29.534166391075473,5.139954361029058
rsi-16-SPXL-<-86-1-SPXL,29.50905230400824,5.383059716944789
rsi-16-SPXL-<-87-1-SPXL,29.50905230400824,5.368421369353266
rsi-18-SPXL-<-92-1-SPXL,29.361709789517196,4.529197080291953
rsi-18-SPXL-<-93-1-SPXL,29.361709789517196,4.529197080291953
rsi-18-SPXL-<-94-1-SPXL,29.361709789517196,4.562499999999983
rsi-18-SPXL-<-95-1-SPXL,29.361709789517196,4.562499999999983
rsi-18-SPXL-<-96-1-SPXL,29.361709789517196,4.562499999999983
rsi-18-SPXL-<-97-1-SPXL,29.361709789517196,4.562499999999983
rsi-18-SPXL-<-98-1-SPXL,29.361709789517196,4.562499999999983
rsi-18-SPXL-<-99-1-SPXL,29.361709789517196,4.562499999999983
rsi-16-SPXL-<-81-1-SPXL,29.28747650467431,4.6847766847033485
rsi-2-SQQQ->-20-1-SPXL,29.19304015630469,3.842882095875143
rsi-17-SPXL-<-91-1-SPXL,29.118459757147903,4.375089451839113
rsi-17-SPXL-<-92-1-SPXL,29.118459757147903,4.375089451839113
rsi-17-SPXL-<-93-1-SPXL,29.118459757147903,4.408212560386454
rsi-17-SPXL-<-94-1-SPXL,29.118459757147903,4.473039215686258
rsi-17-SPXL-<-95-1-SPXL,29.118459757147903,4.473039215686258
rsi-17-SPXL-<-96-1-SPXL,29.118459757147903,4.473039215686258
rsi-17-SPXL-<-97-1-SPXL,29.118459757147903,4.473039215686258
rsi-17-SPXL-<-98-1-SPXL,29.118459757147903,4.473039215686258
rsi-17-SPXL-<-99-1-SPXL,29.118459757147903,4.473039215686258
rsi-8-SPXL-<-10-1-SPXL,29.053493524177103,1.1182648960081674
rsi-8-SPXL-<-11-1-SPXL,29.053493524177103,1.0986462136220592
rsi-18-SPXL-<-84-1-SPXL,28.98808557543381,4.690361895034247
rsi-18-SPXL-<-85-1-SPXL,28.98808557543381,5.502118338931482
rsi-8-ERY->-24-1-SPXL,28.899169128626138,10.599214875769535
rsi-6-SPXL-<-21-1-SPXL,28.815807307068013,3.224577591055761
rsi-6-SPXL-<-22-1-SPXL,28.815807307068013,2.712826745012126
rsi-18-SPXL-<-89-1-SPXL,28.807715265186683,4.529197080291953
rsi-18-SPXL-<-90-1-SPXL,28.807715265186683,4.529197080291953
rsi-2-SQQQ->-24-1-SPXL,28.740938972667372,3.844202220263973
rsi-8-SPXL-<-14-1-SPXL,28.66740058697874,1.2609146207430035
rsi-17-SPXL-<-89-1-SPXL,28.569054856069634,4.582684789391964
rsi-17-SPXL-<-90-1-SPXL,28.569054856069634,4.582684789391964
rsi-17-ERY->-29-1-SPXL,28.43175629633021,5.350374749877544
rsi-10-ERX-<-75-1-SPXL,28.428131329135837,10.57296902549656
rsi-2-SQQQ->-19-1-SPXL,28.35895329469598,4.248708684041173
rsi-13-TQQQ-<-21-1-TQQQ,28.28282828282828,1.1765982036307017
rsi-13-TQQQ-<-22-1-TQQQ,28.28282828282828,1.1572429085060412
rsi-18-SPXL-<-88-1-SPXL,28.253720740856167,4.815820895522367
rsi-8-SPXL-<-15-1-SPXL,28.212362482423526,1.24525262072235
rsi-13-ERY-<-77-1-TQQQ,28.198242187499943,5.146779002144025
rsi-8-ERY->-28-1-SPXL,28.196310304841198,11.447133713584241
rsi-16-SPXL-<-82-1-SPXL,28.182288712045082,5.065469238970758
rsi-16-SPXL-<-83-1-SPXL,28.182288712045082,5.104736442373633
rsi-2-SQQQ-<-26-1-TQQQ,28.180569861511007,3.178345731483104
rsi-2-ERY->-78-1-SPXL,28.02715002288329,1.5452872484193745
rsi-17-SPXL-<-88-1-SPXL,28.019649954991376,4.765992180967643
rsi-5-ERY-<-79-1-TQQQ,27.97300738477203,2.887452535377981
rsi-19-ERY->-29-1-SPXL,27.894942221359724,6.355258210316904
rsi-18-SPXL-<-86-1-SPXL,27.699726216525654,5.355395183226643
rsi-18-SPXL-<-87-1-SPXL,27.699726216525654,5.303252160251353
rsi-12-SPXL-<-26-1-SPXL,27.6349844856342,1.7382771761048876
rsi-12-SPXL-<-27-1-SPXL,27.6349844856342,2.194064197446678
rsi-5-ERX->-16-1-TQQQ,27.57649927826636,5.272469012268833
rsi-17-SPXL-<-84-1-SPXL,27.49362398587387,5.813044325893248
rsi-17-SPXL-<-85-1-SPXL,27.49362398587387,5.487584002595149
rsi-9-ERX-<-79-1-SPXL,27.485221561090544,10.635732106210549
rsi-17-SPXL-<-86-1-SPXL,27.470245053913107,5.582197519881273
rsi-17-SPXL-<-87-1-SPXL,27.470245053913107,5.012664836657
rsi-14-TQQQ-<-21-1-TQQQ,27.350427350427346,1.0782984576088022
rsi-14-TQQQ-<-22-1-TQQQ,27.350427350427346,1.0456227467721722
rsi-9-SPXL-<-21-1-SPXL,27.287587414488115,1.3222368838985505
rsi-9-SPXL-<-22-1-SPXL,27.287587414488115,1.2269328191970157
rsi-9-SPXL-<-23-1-SPXL,27.287587414488115,1.1854704721946416
rsi-2-SQQQ->-18-1-SPXL,27.177330240750333,4.218492811329461
rsi-6-ERX->-11-1-TQQQ,27.08114495798313,4.767594868273179
rsi-12-ERY-<-75-1-TQQQ,27.07031249999995,4.170419787475938
rsi-12-ERY-<-76-1-TQQQ,27.07031249999995,4.691774755704958
rsi-12-ERY-<-77-1-TQQQ,27.07031249999995,4.62834922923032
rsi-3-SPXS->-17-1-SPXL,26.985626746681472,3.24782084021037
rsi-8-ERY->-9-1-SPXL,26.962669345922123,9.532439901596653
rsi-19-SPXL-<-78-1-SPXL,26.786520154703876,4.641966869840137
rsi-19-SPXL-<-79-1-SPXL,26.786520154703876,4.877094735500156
rsi-19-SPXL-<-80-1-SPXL,26.786520154703876,4.02890434671752
rsi-10-ERY->-24-1-SPXL,26.707481275003914,10.005439131314192
rsi-5-ERX->-15-1-TQQQ,26.673697218561212,5.75178437702055
rsi-4-ERY-<-85-1-TQQQ,26.612712861118418,1.866789450766133
rsi-10-ERY->-21-1-SPXL,26.51944767473625,9.73502415260706
rsi-10-ERY->-23-1-SPXL,26.49551713790073,9.176636205186252
rsi-18-ERY->-27-1-SPXL,26.32674456813736,4.2330510810928645
rsi-2-ERY->-80-1-SPXL,26.24416511392136,1.4948139074861246
rsi-2-ERY->-76-1-SPXL,26.158431684036206,1.5894383126599274
rsi-5-ERY-<-80-1-TQQQ,26.108140225787228,2.977685427108544
rsi-5-ERY-<-81-1-TQQQ,26.108140225787228,4.0741720700117225
rsi-2-SQQQ->-4-1-SPXL,26.06847982213963,4.597804429496024
rsi-15-TQQQ-<-26-1-TQQQ,26.035502958579876,3.6990727678093975
rsi-15-TQQQ-<-27-1-TQQQ,26.035502958579876,3.796416788014907
rsi-4-ERY-<-82-1-TQQQ,25.947184429327223,2.135765106967054
rsi-2-SQQQ->-17-1-SPXL,25.94199704798895,4.218492811329461
rsi-12-ERX->-19-1-TQQQ,25.772727272727224,8.3229627768151
rsi-12-ERY-<-80-1-TQQQ,25.772727272727224,4.049468209856571
rsi-12-ERY-<-81-1-TQQQ,25.772727272727224,4.68254021421491
rsi-9-ERX-<-78-1-SPXL,25.729438349697098,13.455957416803175
rsi-5-ERY-<-84-1-TQQQ,25.72106517504117,3.370298084245693
rsi-19-SPXL-<-76-1-SPXL,25.715059348515727,5.035109469893343
rsi-19-SPXL-<-77-1-SPXL,25.715059348515727,4.889182098474644
rsi-4-SQQQ-<-96-1-TQQQ,25.666666666666618,4.627239466482441
rsi-5-ERX->-23-1-TQQQ,25.641923436041022,5.402951204517056
rsi-5-ERX->-24-1-TQQQ,25.641923436041022,6.013719601549413
rsi-5-ERX->-25-1-TQQQ,25.641923436041022,6.245016509301316
rsi-6-ERY-<-77-1-TQQQ,25.641923436041022,2.8594611806939283
rsi-6-ERY-<-82-1-TQQQ,25.64192343604102,2.646404012442926
rsi-3-SQQQ-<-85-1-TQQQ,25.61748016293467,1.3176294022115582
rsi-2-ERY->-79-1-SPXL,25.48458007237345,1.521873805261506
rsi-12-SPXL-<-29-1-SPXL,25.451806810666895,1.2064933886757352
rsi-12-SPXL-<-28-1-SPXL,25.36544469695892,2.2928324972659104
rsi-5-ERX->-12-1-TQQQ,25.35374682280313,7.656249450853833
rsi-2-SQQQ->-14-1-SPXL,25.30741132915873,3.3442694184513693
